發病日,居住縣市,居住鄉鎮,確定病例數
2023-12-24,台南市,北區,1
2023-12-24,台南市,安南區,1
2023-12-24,台南市,左鎮區,1
2023-12-24,台南市,東區,1
2023-12-24,台南市,永康區,1
2023-12-24,台南市,關廟區,2
2023-12-24,屏東縣,屏東市,1
2023-12-24,新北市,深坑區,1
2023-12-24,高雄市,三民區,1
2023-12-24,高雄市,前鎮區,2
2023-12-24,高雄市,大寮區,1
2023-12-24,高雄市,小港區,2
2023-12-24,高雄市,苓雅區,1
2023-12-24,高雄市,鳥松區,1
2023-12-24,高雄市,鳳山區,4
2023-12-25,台南市,南區,1
2023-12-25,台南市,東區,1
2023-12-25,台南市,永康區,1
2023-12-25,嘉義縣,梅山鄉,1
2023-12-25,屏東縣,屏東市,5
2023-12-25,屏東縣,竹田鄉,1
2023-12-25,高雄市,前鎮區,2
2023-12-25,高雄市,楠梓區,1
2023-12-25,高雄市,苓雅區,1
2023-12-25,高雄市,鳳山區,3
2023-12-26,台南市,佳里區,1
2023-12-26,台南市,南區,1
2023-12-26,台南市,東區,1
2023-12-26,高雄市,三民區,1
2023-12-26,高雄市,前鎮區,1
2023-12-26,高雄市,新興區,1
2023-12-26,高雄市,苓雅區,4
2023-12-26,高雄市,鳳山區,3
2023-12-27,台南市,東區,1
2023-12-27,高雄市,三民區,1
2023-12-27,高雄市,大寮區,1
2023-12-27,高雄市,楠梓區,1
2023-12-27,高雄市,苓雅區,2
2023-12-27,高雄市,鳳山區,1
2023-12-28,台南市,安南區,1
2023-12-28,台南市,關廟區,1
2023-12-28,嘉義市,東區,1
2023-12-28,嘉義縣,梅山鄉,1
2023-12-28,屏東縣,屏東市,1
2023-12-28,新北市,中和區,1
2023-12-28,高雄市,三民區,1
2023-12-28,高雄市,小港區,1
2023-12-28,高雄市,鳳山區,1
2023-12-29,台南市,永康區,1
2023-12-29,屏東縣,屏東市,1
2023-12-29,高雄市,三民區,2
2023-12-29,高雄市,大寮區,1
2023-12-29,高雄市,左營區,1
2023-12-29,高雄市,苓雅區,1
2023-12-29,高雄市,鳥松區,1
2023-12-29,高雄市,鳳山區,3
2023-12-30,台南市,北區,1
2023-12-30,屏東縣,屏東市,1
2023-12-30,高雄市,大寮區,1
2023-12-30,高雄市,左營區,1
2023-12-30,高雄市,苓雅區,1
2023-12-30,高雄市,鳳山區,2
2023-12-31,台南市,安南區,1
2023-12-31,屏東縣,屏東市,1
2023-12-31,高雄市,三民區,3
2023-12-31,高雄市,前金區,1
2023-12-31,高雄市,前鎮區,1
2023-12-31,高雄市,大寮區,4
2023-12-31,高雄市,田寮區,1
2023-12-31,高雄市,苓雅區,1
2023-12-31,高雄市,鳳山區,1
